compteur_id;pdl;client_id;type_energie;type_compteur;marque;date_installation;dernier_releve;statut
CPT-086251;57970966560956;CLI-086199;Gaz;Gazpar;Sagemcom;2017-02-27;2025-05-21;Suspendu
CPT-086252;80750139969484;CLI-086200;Électricité;Électromécanique;Iskraemeco;2017-02-12;2025-04-09;Actif
CPT-086253;29842953874031;CLI-086200;Gaz;Gazpar;Sagemcom;2017-02-20;2025-05-15;Actif
CPT-086254;38816736238268;CLI-086201;Électricité;Linky;Itron;2019-02-21;2025-05-08;Actif
CPT-086255;70371077463323;CLI-086202;Électricité;Linky;Itron;2012-06-05;2025-04-12;Actif
CPT-086256;65840979310735;CLI-086202;Gaz;Gazpar;Landis+Gyr;2012-06-07;2025-05-22;Actif
CPT-086257;10156976977643;CLI-086203;Électricité;Linky;Itron;2013-09-11;2025-05-18;Actif
CPT-086258;39168353238937;CLI-086204;Électricité;Linky;Sagemcom;2021-10-25;2025-05-09;Actif
CPT-086259;72105985070942;CLI-086205;Électricité;Linky;Itron;2016-04-20;2025-04-27;Actif
CPT-086260;29453021430850;CLI-086206;Électricité;Linky;Itron;2013-07-25;2025-04-06;Suspendu
CPT-086261;77150983708523;CLI-086206;Gaz;Gazpar;Landis+Gyr;2013-07-25;2025-04-25;Suspendu
CPT-086262;86986560238237;CLI-086207;Électricité;Linky;Sagemcom;2020-12-19;2025-04-29;Actif
CPT-086263;14679160438675;CLI-086208;Électricité;Linky;Iskraemeco;2021-07-15;2025-04-19;Résilié
CPT-086264;29526143952102;CLI-086209;Électricité;Électromécanique;Itron;2021-08-26;2025-05-17;Résilié
CPT-086265;58438237221656;CLI-086210;Électricité;Linky;Landis+Gyr;2021-08-19;2025-04-03;Actif
CPT-086266;62146161696624;CLI-086211;Électricité;Linky;Sagemcom;2021-09-26;2025-04-10;Actif
CPT-086267;56534725657313;CLI-086212;Électricité;Linky;Itron;2021-05-27;2025-05-22;Actif
CPT-086268;47929729502010;CLI-086213;Électricité;Linky;Itron;2021-09-02;2025-05-18;Résilié
CPT-086269;32165482441678;CLI-086214;Électricité;Linky;Landis+Gyr;2014-02-04;2025-04-26;Actif
CPT-086270;45082231877925;CLI-086215;Électricité;Électromécanique;Itron;2020-08-30;2025-05-16;Résilié
CPT-086271;70364978119016;CLI-086216;Électricité;Linky;Iskraemeco;2015-05-22;2025-05-31;Actif
CPT-086272;49234804895868;CLI-086217;Électricité;Linky;Iskraemeco;2021-12-28;2025-05-25;Actif
CPT-086273;55474270435532;CLI-086218;Électricité;Linky;Sagemcom;2021-01-07;2025-04-11;Actif
CPT-086274;58258330251293;CLI-086219;Électricité;Linky;Itron;2014-11-19;2025-05-12;Actif
CPT-086275;29170584210386;CLI-086220;Électricité;Linky;Itron;2013-09-30;2025-04-12;Actif
CPT-086276;22015197424926;CLI-086220;Gaz;Gazpar;Landis+Gyr;2013-09-16;2025-04-29;Actif
CPT-086277;33310453251510;CLI-086221;Électricité;Linky;Landis+Gyr;2017-03-13;2025-04-26;Suspendu
CPT-086278;13683414639544;CLI-086222;Électricité;Électromécanique;Iskraemeco;2016-11-16;2025-04-08;Suspendu
CPT-086279;65582202271786;CLI-086223;Gaz;Traditionnel;Landis+Gyr;2020-07-17;2025-04-11;Actif
CPT-086280;90503192293759;CLI-086224;Électricité;Linky;Sagemcom;2017-01-06;2025-05-29;Actif
CPT-086281;56636984486634;CLI-086225;Électricité;Électromécanique;Landis+Gyr;2013-03-13;2025-05-26;Actif
CPT-086282;31687970042134;CLI-086225;Gaz;Gazpar;Itron;2013-03-03;2025-05-07;Actif
CPT-086283;81929302093425;CLI-086226;Électricité;Linky;Sagemcom;2017-03-09;2025-05-01;Actif
CPT-086284;91447403779300;CLI-086227;Électricité;Linky;Sagemcom;2017-02-26;2025-04-30;Actif
CPT-086285;22661303852427;CLI-086228;Électricité;Linky;Itron;2021-01-20;2025-04-15;Actif
CPT-086286;56897997580195;CLI-086229;Électricité;Linky;Sagemcom;2020-11-22;2025-05-18;Actif
CPT-086287;51269429828340;CLI-086229;Gaz;Gazpar;Itron;2020-11-30;2025-05-17;Actif
CPT-086288;59080447106605;CLI-086230;Électricité;Linky;Sagemcom;2012-04-09;2025-04-06;Résilié
CPT-086289;13605056417697;CLI-086231;Électricité;Linky;Landis+Gyr;2017-07-23;2025-04-14;Actif
CPT-086290;33018916494525;CLI-086231;Gaz;Traditionnel;Sagemcom;2017-08-06;2025-05-20;Actif
CPT-086291;31983684344856;CLI-086232;Gaz;Gazpar;Landis+Gyr;2016-05-29;2025-05-21;Résilié
CPT-086292;68154708537406;CLI-086233;Électricité;Linky;Itron;2014-10-17;2025-05-24;Actif
CPT-086293;39008960927016;CLI-086233;Gaz;Traditionnel;Landis+Gyr;2014-10-13;2025-04-29;Actif
CPT-086294;92726321857718;CLI-086234;Gaz;Traditionnel;Sagemcom;2020-08-18;2025-05-07;Actif
CPT-086295;17082458003557;CLI-086235;Gaz;Gazpar;Itron;2018-09-07;2025-05-22;Actif
CPT-086296;85309635999965;CLI-086236;Gaz;Gazpar;Iskraemeco;2020-03-30;2025-05-30;Résilié
CPT-086297;44632942625858;CLI-086237;Électricité;Linky;Iskraemeco;2012-09-05;2025-05-22;Actif
CPT-086298;66822728200113;CLI-086237;Gaz;Gazpar;Sagemcom;2012-08-25;2025-04-18;Actif
CPT-086299;93364402887569;CLI-086238;Électricité;Linky;Itron;2021-02-16;2025-05-31;Actif
CPT-086300;31185816255754;CLI-086239;Gaz;Gazpar;Landis+Gyr;2021-01-04;2025-05-24;Actif
CPT-086301;90190572700630;CLI-086240;Gaz;Traditionnel;Itron;2013-01-24;2025-04-10;Actif
CPT-086302;50553331119940;CLI-086241;Électricité;Linky;Landis+Gyr;2021-08-16;2025-05-23;Actif
CPT-086303;39870345611434;CLI-086242;Électricité;Linky;Sagemcom;2020-03-31;2025-05-19;Actif
CPT-086304;41373754856433;CLI-086242;Gaz;Traditionnel;Iskraemeco;2020-04-08;2025-04-17;Actif
CPT-086305;29039252907022;CLI-086243;Électricité;Électromécanique;Iskraemeco;2012-01-17;2025-04-14;Actif
CPT-086306;62784673108096;CLI-086244;Électricité;Linky;Itron;2015-06-18;2025-04-19;Actif
CPT-086307;53356681367663;CLI-086245;Gaz;Gazpar;Itron;2018-07-20;2025-05-04;Actif
CPT-086308;38581124748664;CLI-086246;Gaz;Traditionnel;Itron;2021-11-13;2025-04-04;Résilié
CPT-086309;42026680519648;CLI-086247;Électricité;Linky;Sagemcom;2016-01-02;2025-05-06;Actif
CPT-086310;84616398887697;CLI-086248;Gaz;Gazpar;Itron;2015-01-08;2025-05-18;Actif
CPT-086311;12380039486439;CLI-086249;Électricité;Linky;Iskraemeco;2015-05-27;2025-05-08;Actif
CPT-086312;88062806327373;CLI-086249;Gaz;Traditionnel;Sagemcom;2015-05-08;2025-05-15;Actif
CPT-086313;25683235308309;CLI-086250;Électricité;Linky;Landis+Gyr;2020-03-07;2025-04-08;Actif
CPT-086314;40286316175566;CLI-086251;Gaz;Gazpar;Itron;2016-07-02;2025-04-29;Actif
CPT-086315;50657935935652;CLI-086252;Électricité;Linky;Iskraemeco;2015-06-27;2025-04-25;Actif
CPT-086316;18887668575369;CLI-086252;Gaz;Traditionnel;Sagemcom;2015-06-29;2025-05-01;Actif
CPT-086317;94366773731020;CLI-086253;Électricité;Linky;Iskraemeco;2018-08-29;2025-04-07;Actif
CPT-086318;96821589382611;CLI-086254;Gaz;Gazpar;Sagemcom;2019-06-20;2025-05-24;Résilié
CPT-086319;65451750496054;CLI-086255;Électricité;Linky;Sagemcom;2016-01-27;2025-04-30;Actif
CPT-086320;96582236751120;CLI-086256;Électricité;Linky;Sagemcom;2016-07-27;2025-04-21;Résilié
CPT-086321;70947800166618;CLI-086256;Gaz;Gazpar;Landis+Gyr;2016-08-14;2025-04-30;Résilié
CPT-086322;47848126191517;CLI-086257;Électricité;Linky;Sagemcom;2014-09-20;2025-04-03;Suspendu
CPT-086323;99248292945631;CLI-086257;Gaz;Gazpar;Itron;2014-09-22;2025-05-08;Suspendu
CPT-086324;98947765942922;CLI-086258;Électricité;Linky;Iskraemeco;2015-12-14;2025-05-03;Actif
CPT-086325;72767778212560;CLI-086259;Électricité;Linky;Sagemcom;2019-08-20;2025-05-01;Actif
CPT-086326;51974903975823;CLI-086260;Gaz;Gazpar;Landis+Gyr;2020-12-22;2025-04-19;Actif
CPT-086327;60406756440651;CLI-086261;Gaz;Gazpar;Landis+Gyr;2016-11-07;2025-05-15;Résilié
CPT-086328;12819760916395;CLI-086262;Électricité;Linky;Landis+Gyr;2018-02-26;2025-05-24;Actif
CPT-086329;88173687779876;CLI-086262;Gaz;Gazpar;Sagemcom;2018-03-06;2025-04-27;Actif
CPT-086330;12906643964920;CLI-086263;Électricité;Linky;Iskraemeco;2019-10-09;2025-04-09;Résilié
CPT-086331;18358560581704;CLI-086264;Électricité;Linky;Iskraemeco;2016-03-13;2025-04-28;Actif
CPT-086332;91079502471902;CLI-086265;Électricité;Linky;Iskraemeco;2012-07-24;2025-04-30;Actif
CPT-086333;98703840186505;CLI-086266;Électricité;Linky;Itron;2013-09-07;2025-05-08;Résilié
CPT-086334;34014037476872;CLI-086267;Électricité;Linky;Iskraemeco;2014-04-10;2025-05-21;Résilié
CPT-086335;58624670389565;CLI-086268;Électricité;Linky;Landis+Gyr;2021-02-01;2025-04-17;Actif
CPT-086336;22696295613984;CLI-086268;Gaz;Gazpar;Landis+Gyr;2021-01-29;2025-05-26;Actif
CPT-086337;11104674108328;CLI-086269;Électricité;Linky;Sagemcom;2017-10-12;2025-04-03;Actif
CPT-086338;49302817071275;CLI-086270;Gaz;Gazpar;Sagemcom;2021-08-31;2025-05-10;Actif
CPT-086339;28465224631349;CLI-086271;Électricité;Électromécanique;Iskraemeco;2015-11-01;2025-04-02;Actif
CPT-086340;94242557319362;CLI-086272;Gaz;Gazpar;Itron;2013-08-01;2025-05-21;Suspendu
CPT-086341;44184220795996;CLI-086273;Électricité;Linky;Sagemcom;2020-12-30;2025-04-05;Actif
CPT-086342;26145718596223;CLI-086273;Gaz;Gazpar;Landis+Gyr;2021-01-19;2025-05-25;Actif
CPT-086343;94946400174270;CLI-086274;Électricité;Électromécanique;Sagemcom;2020-04-02;2025-04-09;Actif
CPT-086344;71431064368052;CLI-086275;Électricité;Linky;Sagemcom;2013-07-07;2025-04-07;Suspendu
CPT-086345;99424934852319;CLI-086276;Électricité;Linky;Sagemcom;2017-11-15;2025-05-18;Actif
CPT-086346;34715872746796;CLI-086277;Électricité;Linky;Iskraemeco;2013-02-14;2025-04-19;Suspendu
CPT-086347;61211006444802;CLI-086277;Gaz;Traditionnel;Itron;2013-01-29;2025-05-26;Suspendu
CPT-086348;27824423330880;CLI-086278;Électricité;Électromécanique;Iskraemeco;2020-11-15;2025-04-30;Résilié
CPT-086349;80399160252434;CLI-086278;Gaz;Gazpar;Landis+Gyr;2020-10-30;2025-04-27;Résilié
CPT-086350;95075371976408;CLI-086279;Électricité;Linky;Itron;2017-04-15;2025-05-28;Résilié
CPT-086351;82278101417149;CLI-086280;Gaz;Gazpar;Itron;2018-10-09;2025-04-16;Actif
CPT-086352;37638983881814;CLI-086281;Électricité;Linky;Sagemcom;2021-05-10;2025-05-20;Résilié
CPT-086353;80288545950742;CLI-086282;Gaz;Gazpar;Itron;2017-01-20;2025-04-06;Actif
CPT-086354;78336925942913;CLI-086283;Électricité;Linky;Iskraemeco;2012-10-10;2025-04-28;Résilié
CPT-086355;40572247425605;CLI-086283;Gaz;Gazpar;Landis+Gyr;2012-10-07;2025-04-19;Résilié
CPT-086356;86797739612666;CLI-086284;Électricité;Linky;Sagemcom;2015-02-07;2025-05-06;Actif
CPT-086357;35762136573667;CLI-086285;Gaz;Gazpar;Iskraemeco;2022-01-01;2025-04-20;Actif
CPT-086358;31935939018175;CLI-086286;Électricité;Linky;Sagemcom;2014-09-29;2025-04-13;Actif
CPT-086359;63943465709044;CLI-086287;Gaz;Gazpar;Sagemcom;2013-09-09;2025-05-31;Actif
CPT-086360;43675451849665;CLI-086288;Électricité;Linky;Sagemcom;2018-10-02;2025-04-13;Actif
CPT-086361;78929016913292;CLI-086289;Gaz;Gazpar;Sagemcom;2016-11-16;2025-05-21;Actif
CPT-086362;55515742689028;CLI-086290;Électricité;Linky;Sagemcom;2021-07-11;2025-04-29;Actif
CPT-086363;34229699149786;CLI-086291;Électricité;Linky;Landis+Gyr;2021-07-01;2025-04-05;Actif
CPT-086364;33537151590719;CLI-086292;Gaz;Gazpar;Sagemcom;2012-02-15;2025-05-29;Résilié
CPT-086365;54533267374165;CLI-086293;Électricité;Linky;Sagemcom;2012-05-24;2025-04-21;Actif
CPT-086366;48450609137260;CLI-086294;Électricité;Linky;Sagemcom;2021-10-13;2025-05-01;Actif
CPT-086367;77474536130685;CLI-086295;Électricité;Électromécanique;Itron;2020-01-01;2025-04-30;Actif
CPT-086368;90599040272035;CLI-086296;Électricité;Linky;Itron;2018-01-14;2025-04-20;Actif
CPT-086369;61399184424517;CLI-086297;Gaz;Traditionnel;Sagemcom;2020-10-10;2025-05-06;Suspendu
CPT-086370;32172461241275;CLI-086298;Électricité;Linky;Itron;2013-02-21;2025-05-04;Actif
CPT-086371;78565824005729;CLI-086298;Gaz;Traditionnel;Sagemcom;2013-02-20;2025-04-05;Actif
CPT-086372;32452849564658;CLI-086299;Électricité;Électromécanique;Landis+Gyr;2013-10-23;2025-04-03;Actif
CPT-086373;78593792753663;CLI-086300;Gaz;Traditionnel;Landis+Gyr;2012-01-17;2025-05-15;Résilié
CPT-086374;28948821985960;CLI-086301;Gaz;Gazpar;Landis+Gyr;2017-03-14;2025-04-19;Suspendu
CPT-086375;64699649356486;CLI-086302;Électricité;Linky;Landis+Gyr;2020-09-14;2025-05-20;Actif
CPT-086376;75748396503571;CLI-086303;Électricité;Électromécanique;Itron;2013-02-19;2025-04-23;Actif
CPT-086377;34918266198550;CLI-086304;Électricité;Linky;Landis+Gyr;2021-08-27;2025-04-09;Actif
CPT-086378;33070848843410;CLI-086304;Gaz;Gazpar;Sagemcom;2021-08-29;2025-05-10;Actif
CPT-086379;64038647538307;CLI-086305;Électricité;Linky;Landis+Gyr;2017-04-23;2025-04-23;Suspendu
CPT-086380;65129713799780;CLI-086306;Électricité;Électromécanique;Sagemcom;2014-04-30;2025-05-27;Actif
CPT-086381;71806233960186;CLI-086307;Gaz;Gazpar;Landis+Gyr;2015-12-23;2025-04-19;Actif
CPT-086382;17421658371839;CLI-086308;Gaz;Gazpar;Itron;2015-04-25;2025-05-14;Actif
CPT-086383;61307513465451;CLI-086309;Électricité;Linky;Iskraemeco;2020-03-09;2025-05-02;Actif
CPT-086384;55788600146601;CLI-086309;Gaz;Gazpar;Sagemcom;2020-03-20;2025-04-25;Actif
CPT-086385;71564704057166;CLI-086310;Électricité;Linky;Sagemcom;2012-06-18;2025-05-07;Actif
CPT-086386;78311432220642;CLI-086310;Gaz;Gazpar;Sagemcom;2012-06-23;2025-05-18;Actif
CPT-086387;27781108189814;CLI-086311;Électricité;Linky;Landis+Gyr;2018-01-01;2025-05-12;Résilié
CPT-086388;86222767215099;CLI-086312;Gaz;Traditionnel;Iskraemeco;2012-03-21;2025-04-03;Résilié
CPT-086389;45491066803120;CLI-086313;Électricité;Linky;Sagemcom;2015-01-04;2025-04-29;Suspendu
CPT-086390;99461760660358;CLI-086313;Gaz;Gazpar;Sagemcom;2014-12-31;2025-05-27;Suspendu
CPT-086391;96631768481793;CLI-086314;Électricité;Linky;Landis+Gyr;2019-07-21;2025-04-27;Résilié
CPT-086392;60583647335975;CLI-086315;Gaz;Gazpar;Sagemcom;2017-02-03;2025-05-10;Actif
CPT-086393;44100040761805;CLI-086316;Électricité;Linky;Sagemcom;2015-06-25;2025-05-06;Résilié
CPT-086394;31165402763397;CLI-086317;Électricité;Électromécanique;Itron;2015-04-03;2025-05-15;Résilié
CPT-086395;31900612814196;CLI-086318;Gaz;Gazpar;Iskraemeco;2014-12-10;2025-05-15;Actif
CPT-086396;81600179212155;CLI-086319;Électricité;Linky;Itron;2020-02-15;2025-04-20;Actif
CPT-086397;14016544388867;CLI-086319;Gaz;Gazpar;Itron;2020-02-15;2025-04-09;Actif
CPT-086398;46655307613475;CLI-086320;Électricité;Linky;Sagemcom;2017-04-24;2025-05-26;Suspendu
CPT-086399;53886697696295;CLI-086321;Électricité;Électromécanique;Iskraemeco;2012-08-18;2025-04-20;Résilié
CPT-086400;28802034658772;CLI-086322;Électricité;Linky;Itron;2016-11-30;2025-04-09;Résilié
CPT-086401;92450060460627;CLI-086322;Gaz;Gazpar;Landis+Gyr;2016-11-30;2025-04-09;Résilié
CPT-086402;28353688651668;CLI-086323;Électricité;Linky;Sagemcom;2020-07-01;2025-04-06;Résilié
CPT-086403;72269295298548;CLI-086324;Gaz;Gazpar;Itron;2019-04-24;2025-05-21;Actif
CPT-086404;85991437585808;CLI-086325;Électricité;Linky;Itron;2021-11-18;2025-04-15;Actif
CPT-086405;80363417351506;CLI-086326;Électricité;Linky;Sagemcom;2013-12-26;2025-05-26;Actif
CPT-086406;65893687920588;CLI-086327;Électricité;Linky;Landis+Gyr;2018-09-30;2025-05-19;Suspendu
CPT-086407;34460637960699;CLI-086328;Électricité;Linky;Sagemcom;2019-05-30;2025-04-27;Suspendu
CPT-086408;69837659740096;CLI-086329;Électricité;Linky;Landis+Gyr;2013-11-10;2025-04-07;Actif
CPT-086409;21122989341009;CLI-086330;Électricité;Linky;Sagemcom;2017-07-28;2025-04-26;Actif
CPT-086410;84139026815422;CLI-086331;Électricité;Linky;Itron;2017-01-27;2025-04-04;Actif
CPT-086411;58529674998537;CLI-086332;Électricité;Linky;Sagemcom;2021-04-17;2025-05-26;Suspendu
CPT-086412;97769506760391;CLI-086333;Électricité;Électromécanique;Itron;2018-01-10;2025-05-15;Actif
CPT-086413;99412565005136;CLI-086334;Électricité;Linky;Itron;2015-11-30;2025-05-11;Résilié
CPT-086414;81624901377156;CLI-086334;Gaz;Gazpar;Sagemcom;2015-12-02;2025-05-17;Résilié
CPT-086415;14887000628392;CLI-086335;Électricité;Linky;Sagemcom;2021-02-11;2025-05-01;Actif
CPT-086416;59533238391685;CLI-086336;Électricité;Électromécanique;Iskraemeco;2014-01-02;2025-04-06;Actif
CPT-086417;10328273894640;CLI-086337;Électricité;Linky;Sagemcom;2019-06-10;2025-04-19;Actif
CPT-086418;37569361150284;CLI-086338;Électricité;Linky;Itron;2013-12-19;2025-04-19;Actif
CPT-086419;46343440345976;CLI-086339;Électricité;Linky;Iskraemeco;2021-11-26;2025-05-14;Actif
CPT-086420;38952098784640;CLI-086339;Gaz;Traditionnel;Itron;2021-12-07;2025-04-19;Actif
CPT-086421;57901841274445;CLI-086340;Électricité;Linky;Sagemcom;2020-01-01;2025-05-17;Suspendu
CPT-086422;92837233542958;CLI-086341;Gaz;Traditionnel;Sagemcom;2018-05-12;2025-05-19;Résilié
CPT-086423;17070215441686;CLI-086342;Gaz;Gazpar;Landis+Gyr;2021-05-19;2025-05-16;Actif
CPT-086424;58135416326700;CLI-086343;Électricité;Linky;Landis+Gyr;2012-07-13;2025-04-17;Suspendu
CPT-086425;50657260893198;CLI-086344;Électricité;Linky;Itron;2016-10-16;2025-04-10;Actif
CPT-086426;71518815958593;CLI-086345;Gaz;Traditionnel;Itron;2020-01-03;2025-05-07;Suspendu
CPT-086427;87950758454493;CLI-086346;Électricité;Électromécanique;Landis+Gyr;2015-08-03;2025-04-20;Suspendu
CPT-086428;10771191418697;CLI-086347;Gaz;Gazpar;Sagemcom;2019-12-18;2025-04-05;Actif
CPT-086429;29143040181221;CLI-086348;Électricité;Linky;Sagemcom;2019-01-23;2025-04-24;Actif
CPT-086430;91935359508095;CLI-086349;Électricité;Linky;Iskraemeco;2016-04-07;2025-04-15;Suspendu
CPT-086431;17965784639858;CLI-086350;Électricité;Linky;Landis+Gyr;2012-02-09;2025-05-22;Résilié
CPT-086432;53100114931148;CLI-086350;Gaz;Traditionnel;Itron;2012-02-03;2025-04-29;Résilié
CPT-086433;21691365091620;CLI-086351;Électricité;Linky;Landis+Gyr;2021-05-31;2025-04-22;Résilié
CPT-086434;10273625764183;CLI-086352;Gaz;Traditionnel;Iskraemeco;2012-01-26;2025-05-08;Actif
CPT-086435;87534628077189;CLI-086353;Électricité;Linky;Sagemcom;2021-11-05;2025-04-14;Suspendu
CPT-086436;91356377451014;CLI-086354;Électricité;Linky;Sagemcom;2014-06-20;2025-05-11;Résilié
CPT-086437;55047252612845;CLI-086354;Gaz;Traditionnel;Landis+Gyr;2014-06-15;2025-05-01;Résilié
CPT-086438;85480392862497;CLI-086355;Électricité;Linky;Itron;2014-12-05;2025-05-01;Actif
CPT-086439;86795687180589;CLI-086355;Gaz;Traditionnel;Sagemcom;2014-11-28;2025-04-09;Actif
CPT-086440;90659882988234;CLI-086356;Gaz;Gazpar;Itron;2013-11-06;2025-05-22;Actif
CPT-086441;56827210687112;CLI-086357;Gaz;Gazpar;Sagemcom;2014-08-19;2025-05-02;Actif
CPT-086442;62055648308950;CLI-086358;Électricité;Linky;Sagemcom;2012-07-13;2025-04-21;Actif
CPT-086443;95205174525885;CLI-086358;Gaz;Traditionnel;Sagemcom;2012-07-13;2025-04-11;Actif
CPT-086444;71680300305131;CLI-086359;Électricité;Linky;Sagemcom;2016-08-09;2025-05-24;Suspendu
CPT-086445;45726076032787;CLI-086360;Électricité;Linky;Itron;2013-07-17;2025-05-06;Actif
CPT-086446;96976936359888;CLI-086360;Gaz;Gazpar;Iskraemeco;2013-08-09;2025-05-05;Actif
CPT-086447;33879255659636;CLI-086361;Électricité;Électromécanique;Itron;2019-03-02;2025-04-22;Suspendu
CPT-086448;27149498524985;CLI-086362;Électricité;Linky;Itron;2012-04-12;2025-05-09;Actif
CPT-086449;25105478269777;CLI-086363;Électricité;Linky;Landis+Gyr;2018-11-04;2025-05-04;Actif
CPT-086450;38867375876342;CLI-086363;Gaz;Gazpar;Iskraemeco;2018-11-20;2025-05-28;Actif
CPT-086451;29611992552929;CLI-086364;Gaz;Traditionnel;Sagemcom;2021-01-26;2025-05-21;Actif
CPT-086452;87410351134625;CLI-086365;Électricité;Linky;Itron;2019-07-10;2025-04-17;Actif
CPT-086453;82020236788253;CLI-086366;Électricité;Linky;Sagemcom;2021-02-04;2025-04-16;Résilié
CPT-086454;15027635701674;CLI-086366;Gaz;Traditionnel;Sagemcom;2021-02-06;2025-05-06;Résilié
CPT-086455;83453180976899;CLI-086367;Électricité;Linky;Sagemcom;2018-06-23;2025-05-15;Actif
CPT-086456;51504141028353;CLI-086367;Gaz;Traditionnel;Sagemcom;2018-06-26;2025-04-14;Actif
CPT-086457;76295146327560;CLI-086368;Électricité;Linky;Itron;2015-03-04;2025-04-15;Résilié
CPT-086458;40944660170457;CLI-086369;Gaz;Gazpar;Iskraemeco;2021-04-07;2025-05-19;Actif
CPT-086459;44026975637622;CLI-086370;Électricité;Linky;Itron;2018-09-11;2025-04-02;Actif
CPT-086460;62185242056773;CLI-086371;Électricité;Linky;Sagemcom;2012-06-15;2025-04-25;Suspendu
CPT-086461;61030420867768;CLI-086371;Gaz;Traditionnel;Itron;2012-06-19;2025-04-09;Suspendu
CPT-086462;91836985142909;CLI-086372;Électricité;Linky;Itron;2014-01-03;2025-04-21;Actif
CPT-086463;84813009629698;CLI-086373;Électricité;Linky;Landis+Gyr;2020-09-24;2025-04-14;Actif
CPT-086464;99818292535904;CLI-086374;Électricité;Linky;Iskraemeco;2013-01-15;2025-04-29;Actif
CPT-086465;35502703294267;CLI-086375;Électricité;Linky;Sagemcom;2018-07-30;2025-04-10;Actif
CPT-086466;19218596821924;CLI-086376;Électricité;Linky;Itron;2015-08-14;2025-05-03;Actif
CPT-086467;19483519790785;CLI-086377;Électricité;Linky;Iskraemeco;2018-09-16;2025-05-21;Résilié
CPT-086468;48890302453629;CLI-086378;Gaz;Gazpar;Landis+Gyr;2015-02-18;2025-04-10;Suspendu
CPT-086469;18413254750023;CLI-086379;Électricité;Linky;Sagemcom;2012-03-28;2025-05-13;Actif
CPT-086470;46012594522452;CLI-086380;Électricité;Linky;Iskraemeco;2013-04-28;2025-04-04;Résilié
CPT-086471;78962990551458;CLI-086381;Électricité;Linky;Iskraemeco;2015-03-08;2025-05-15;Actif
CPT-086472;24140353043091;CLI-086382;Gaz;Traditionnel;Itron;2021-06-12;2025-04-21;Actif
CPT-086473;95480956771272;CLI-086383;Électricité;Linky;Iskraemeco;2019-02-11;2025-05-22;Actif
